id,inventory_item_id,platform,platform_listing_id,listing_url,listing_price,listed_at,is_active,notes,created_at,updated_at,listing_title,listing_description,listing_status,watchers,views,search_vec,primary_photo_id,badge_enabled,platform_offer_id,platform_category_id,batch_id,scheduled_publish_at,publish_error,publish_failed_at,ebay_condition,ebay_condition_description,item_specifics_override,return_policy_id,shipping_policy_id,payment_policy_id,quantity,best_offer_enabled,synced_to_ebay_at,price_is_estimated,publish_claimed_at,ai_confidence,ai_field_confidence,needs_review,platform_fields,platform_fields_generated_at,source_of_truth,promo_rate_pct,views_total,watchers_count,impressions_7d,click_through_rate,last_metrics_synced_at,view_trend_7d,best_offer_auto_accept_cents,best_offer_auto_decline_cents,listing_format,auction_start_price_cents,auction_reserve_price_cents,auction_buy_it_now_price_cents,auction_duration,variations,delist_requested_at,slab_image_mode,item_specifics_sources,aspect_review,moderation_hidden,price_range_low_cents,price_range_high_cents,price_confidence,price_comp_source,user_id,promo_opt_out,promo_campaign_id,promo_ad_id,promo_status,promo_ad_fees_cents,promo_synced_at,title_variants,active_title_variant,demand_terms,ai_generated_snapshot,ai_prompt_version,listing_origin
f72be01c-bb25-4657-8956-611d4fd9f16a,8dce0259-702f-46f5-90b7-d92a2fd3a0b5,ebay,327155479321,https://www.ebay.com/itm/Ralph-Lauren-Black-Label-Women-s-6-Wool-Dress-Pants-Black-Side-Zip-Flat-Front-/327155479321,38.5,2026-05-13 02:18:04+00,true,null,2026-06-06 23:47:59.803593+00,2026-06-19 05:17:12.466898+00,Ralph Lauren Black Label Women's 6 Wool Dress Pants Black Side Zip Flat Front,null,active,0,0,"'6':7A 'black':3A,11A 'dress':9A 'flat':14A 'front':15A 'label':4A 'lauren':2A 'pant':10A 'ralph':1A 'side':12A 'women':5A 'wool':8A 'zip':13A",null,false,null,null,null,null,null,null,null,null,null,null,null,null,1,false,null,false,null,null,null,false,null,null,{},null,0,0,0,null,null,[],null,null,fixed_price,null,null,null,null,null,null,off,{},null,false,null,null,null,null,c55c2414-7e0b-4431-944e-c0a16887bf31,false,null,null,null,0,null,null,A,null,null,null,ebay
d2340a2e-d898-4494-b836-bb23f4bd5d41,d6d1e095-62dc-4ed4-aa3b-2f5563765607,ebay,327199747347,https://www.ebay.com/itm/Birddogs-Men-s-Lined-Performance-Pants-32x32-Khaki-Golf-/327199747347,36.5,2026-06-06 21:12:49+00,false,null,2026-06-06 21:43:10.607033+00,2026-06-19 05:17:17.204073+00,Birddogs Men's Lined Performance Pants 32x32 Khaki Golf,null,sold,0,0,'32x32':7A 'birddog':1A 'golf':9A 'khaki':8A 'line':4A 'men':2A 'pant':6A 'perform':5A,null,false,null,null,null,null,null,null,null,null,null,null,null,null,1,false,null,false,null,null,null,false,null,null,{},null,0,0,0,null,null,[],null,null,fixed_price,null,null,null,null,null,null,off,{},null,false,null,null,null,null,c55c2414-7e0b-4431-944e-c0a16887bf31,false,null,null,null,0,null,null,A,null,null,null,ebay
491cc44f-d12e-42cd-9a39-1db58c27dd53,93b5b19b-81d0-48a5-96aa-8a17c1ea9e49,ebay,327199725911,https://www.ebay.com/itm/Alo-Yoga-Joggers-Men-s-Size-M-Conquer-Max-Performance-Pants-Black-EUC-/327199725911,68.5,2026-06-06 21:05:57+00,false,null,2026-06-06 21:43:08.849432+00,2026-06-19 05:17:20.605959+00,Alo Yoga Joggers Men's Size M Conquer Max Performance Pants Black EUC,null,sold,0,0,'alo':1A 'black':12A 'conquer':8A 'euc':13A 'jogger':3A 'm':7A 'max':9A 'men':4A 'pant':11A 'perform':10A 'size':6A 'yoga':2A,null,false,null,null,null,null,null,null,null,null,null,null,null,null,1,false,null,false,null,null,null,false,null,null,{},null,0,0,0,null,null,[],null,null,fixed_price,null,null,null,null,null,null,off,{},null,false,null,null,null,null,c55c2414-7e0b-4431-944e-c0a16887bf31,false,null,null,null,0,null,null,A,null,null,null,ebay
00ff279c-5c75-40d8-b4a0-49e23c0feccb,2b434a21-61d5-4cd7-a7cb-7bce3fd34582,ebay,327199721859,https://www.ebay.com/itm/Favorite-Daughter-The-Favorite-Pant-Women-Size-12-Black-Pleated-Front-High-Rise-/327199721859,64.5,2026-06-06 20:57:41+00,true,null,2026-06-06 21:43:07.709377+00,2026-06-19 05:17:12.466898+00,Favorite Daughter The Favorite Pant Women Size 12 Black Pleated Front High Rise,null,active,0,0,"'12':8A 'black':9A 'daughter':2A 'favorit':1A,4A 'front':11A 'high':12A 'pant':5A 'pleat':10A 'rise':13A 'size':7A 'women':6A",null,false,null,null,null,null,null,null,null,null,null,null,null,null,1,false,null,false,null,null,null,false,null,null,{},null,0,0,0,null,null,[],null,null,fixed_price,null,null,null,null,null,null,off,{},null,false,null,null,null,null,c55c2414-7e0b-4431-944e-c0a16887bf31,false,null,null,null,0,null,null,A,null,null,null,ebay
63787474-5e27-48d6-9240-615250a19ef7,d44852b7-73df-4bff-aec1-2022e681a92d,ebay,327199719484,https://www.ebay.com/itm/NWT-Peruvian-Connection-White-Modernist-Bolero-Cardigan-Medium-/327199719484,50,2026-06-06 21:43:06.636841+00,false,null,2026-06-06 21:43:06.636841+00,2026-06-18 14:35:27.262762+00,NWT Peruvian Connection White Modernist Bolero Cardigan Medium,null,sold,0,0,'bolero':6A 'cardigan':7A 'connect':3A 'medium':8A 'modernist':5A 'nwt':1A 'peruvian':2A 'white':4A,null,false,null,null,null,null,null,null,null,null,null,null,null,null,1,false,null,false,null,null,null,false,null,null,{},null,0,0,0,null,null,[],null,null,fixed_price,null,null,null,null,null,null,off,{},null,false,null,null,null,null,c55c2414-7e0b-4431-944e-c0a16887bf31,false,null,null,null,0,null,null,A,null,null,null,ebay
17515955-3deb-4c35-994a-0ec9e0b0f630,7ab0ba2d-4942-49a9-a8b2-8cff35dacae1,ebay,327199707145,https://www.ebay.com/itm/Pomander-Place-Vivianne-Mock-Neck-Knit-Sweater-Dress-White-Knit-Size-XSmall-/327199707145,64.5,2026-06-06 20:44:42+00,true,null,2026-06-06 21:43:05.396041+00,2026-06-19 05:17:12.466898+00,Pomander Place Vivianne Mock Neck Knit Sweater Dress White Knit Size XSmall,null,active,0,0,"'dress':8A 'knit':6A,10A 'mock':4A 'neck':5A 'place':2A 'pomand':1A 'size':11A 'sweater':7A 'viviann':3A 'white':9A 'xsmall':12A",null,false,null,null,null,null,null,null,null,null,null,null,null,null,1,false,null,false,null,null,null,false,null,null,{},null,0,0,0,null,null,[],null,null,fixed_price,null,null,null,null,null,null,off,{},null,false,null,null,null,null,c55c2414-7e0b-4431-944e-c0a16887bf31,false,null,null,null,0,null,null,A,null,null,null,ebay
02225421-c444-4ed2-90aa-fdd8e567d8aa,3cd3e767-820e-4105-9347-ff3b9a89b46e,ebay,327196823233,https://www.ebay.com/itm/L-agence-Women-s-High-Rise-Wide-Leg-Cropped-Navy-Blue-Linen-Pants-29-Transition-/327196823233,55.5,2026-06-05 02:46:24+00,true,null,2026-06-05 03:19:03.856417+00,2026-06-19 05:17:12.466898+00,L'agence Women's High Rise Wide Leg Cropped Navy Blue Linen Pants 29 Transition,null,active,0,0,'29':14A 'agenc':2A 'blue':11A 'crop':9A 'high':5A 'l':1A 'leg':8A 'linen':12A 'navi':10A 'pant':13A 'rise':6A 'transit':15A 'wide':7A 'women':3A,null,false,null,null,null,null,null,null,null,null,null,null,null,null,1,false,null,false,null,null,null,false,null,null,{},null,0,0,0,null,null,[],null,null,fixed_price,null,null,null,null,null,null,off,{},null,false,null,null,null,null,c55c2414-7e0b-4431-944e-c0a16887bf31,false,null,null,null,0,null,null,A,null,null,null,ebay
924cac3d-d34d-4e2b-ae2d-a440304a1ed4,d3b537a8-f2b4-472e-a536-55077c78ab10,ebay,327196799835,https://www.ebay.com/itm/ST-JOHN-Sweater-Womens-Size-S-Wool-Blend-Multicolor-Sleeveless-Knit-Tank-Top-/327196799835,27.99,2026-06-05 02:32:37+00,true,null,2026-06-05 03:19:03.193524+00,2026-06-19 05:17:12.466898+00,ST JOHN Sweater Womens Size S Wool Blend Multicolor Sleeveless Knit Tank Top,null,active,0,0,'blend':8A 'john':2A 'knit':11A 'multicolor':9A 'size':5A 'sleeveless':10A 'st':1A 'sweater':3A 'tank':12A 'top':13A 'women':4A 'wool':7A,null,false,null,null,null,null,null,null,null,null,null,null,null,null,1,false,null,false,null,null,null,false,null,null,{},null,0,0,0,null,null,[],null,null,fixed_price,null,null,null,null,null,null,off,{},null,false,null,null,null,null,c55c2414-7e0b-4431-944e-c0a16887bf31,false,null,null,null,0,null,null,A,null,null,null,ebay
283782bb-6281-4f02-baa0-198c459ebe3c,de764865-1024-4ede-acae-abcba1d5b309,ebay,327196593115,https://www.ebay.com/itm/Bonobos-Straight-Leg-Men-s-Size-36x32-Light-Khaki-Chino-Casual-Pants-100-Cotton-/327196593115,24.5,2026-06-04 23:57:12+00,true,null,2026-06-05 03:19:00.997249+00,2026-06-19 05:17:12.466898+00,Bonobos Straight Leg Men's Size 36x32 Light Khaki Chino Casual Pants 100% Cotton,null,active,0,0,'100':13A '36x32':7A 'bonobo':1A 'casual':11A 'chino':10A 'cotton':14A 'khaki':9A 'leg':3A 'light':8A 'men':4A 'pant':12A 'size':6A 'straight':2A,null,false,null,null,null,null,null,null,null,null,null,null,null,null,1,false,null,false,null,null,null,false,null,null,{},null,0,0,0,null,null,[],null,null,fixed_price,null,null,null,null,null,null,off,{},null,false,null,null,null,null,c55c2414-7e0b-4431-944e-c0a16887bf31,false,null,null,null,0,null,null,A,null,null,null,ebay
86db47ef-1c1e-4e64-9420-ca609a3d208b,4fb6e9f1-4b65-4b8d-96dd-928f379eb639,ebay,327196590349,https://www.ebay.com/itm/Bonobos-Straight-Leg-Men-s-Size-35x32-Light-Green-Chino-Casual-Pants-100-Cotton-/327196590349,24.5,2026-06-04 23:50:48+00,true,null,2026-06-05 03:19:00.154827+00,2026-06-19 05:17:12.466898+00,Bonobos Straight Leg Men's Size 35x32 Light Green Chino Casual Pants 100% Cotton,null,active,0,0,'100':13A '35x32':7A 'bonobo':1A 'casual':11A 'chino':10A 'cotton':14A 'green':9A 'leg':3A 'light':8A 'men':4A 'pant':12A 'size':6A 'straight':2A,null,false,null,null,null,null,null,null,null,null,null,null,null,null,1,false,null,false,null,null,null,false,null,null,{},null,0,0,0,null,null,[],null,null,fixed_price,null,null,null,null,null,null,off,{},null,false,null,null,null,null,c55c2414-7e0b-4431-944e-c0a16887bf31,false,null,null,null,0,null,null,A,null,null,null,ebay
cae789f1-c00c-4a43-8421-870436bc07cb,e8a4e1db-7c57-4e96-8de6-cffad365884a,ebay,327196572278,https://www.ebay.com/itm/BYLT-Premium-Basics-Men-s-Everyday-Pant-2-0-Slim-Fit-Size-33-Gray-/327196572278,31.5,2026-06-04 23:21:23+00,true,null,2026-06-05 03:18:59.851497+00,2026-06-19 05:17:12.466898+00,BYLT Premium Basics Men's Everyday Pant 2.0 Slim Fit Size 33 Gray,null,active,0,0,'2.0':8A '33':12A 'basic':3A 'bylt':1A 'everyday':6A 'fit':10A 'gray':13A 'men':4A 'pant':7A 'premium':2A 'size':11A 'slim':9A,null,false,null,null,null,null,null,null,null,null,null,null,null,null,1,false,null,false,null,null,null,false,null,null,{},null,0,0,0,null,null,[],null,null,fixed_price,null,null,null,null,null,null,off,{},null,false,null,null,null,null,c55c2414-7e0b-4431-944e-c0a16887bf31,false,null,null,null,0,null,null,A,null,null,null,ebay
2b0f2e48-5987-4d2c-8b84-c2fa519c551e,91341141-e36d-4511-a20f-5cedfdee5ca1,ebay,327194842022,https://www.ebay.com/itm/Veronica-Beard-Bea-Short-Sleeve-Ruffle-Gray-100-Pima-Cotton-Top-Size-Small-/327194842022,48.5,2026-06-04 04:14:35+00,true,null,2026-06-05 03:18:57.815024+00,2026-06-19 05:17:12.466898+00,Veronica Beard Bea Short Sleeve Ruffle Gray 100% Pima Cotton Top Size Small,null,active,0,0,'100':8A 'bea':3A 'beard':2A 'cotton':10A 'gray':7A 'pima':9A 'ruffl':6A 'short':4A 'size':12A 'sleev':5A 'small':13A 'top':11A 'veronica':1A,null,false,null,null,null,null,null,null,null,null,null,null,null,null,1,false,null,false,null,null,null,false,null,null,{},null,0,0,0,null,null,[],null,null,fixed_price,null,null,null,null,null,null,off,{},null,false,null,null,null,null,c55c2414-7e0b-4431-944e-c0a16887bf31,false,null,null,null,0,null,null,A,null,null,null,ebay
f4200657-a705-45df-822f-246dc6d28bcc,f82b62a0-07ad-4128-ba87-965ee1221afc,ebay,327140420849,https://www.ebay.com/itm/Haala-Denim-Women-s-Emmy-Skinny-Jeans-Size-31-Made-in-Los-Angeles-/327194822054,115.5,2026-06-04 04:00:44+00,false,null,2026-06-05 03:18:55.994437+00,2026-06-18 14:35:27.262762+00,Haala Denim Women's Emmy Skinny Jeans Size 31 Made in Los Angeles,null,sold,0,0,'31':9A 'angel':13A 'denim':2A 'emmi':5A 'haala':1A 'jean':7A 'los':12A 'made':10A 'size':8A 'skinni':6A 'women':3A,null,false,null,null,null,null,null,null,null,null,null,null,null,null,1,false,null,false,null,null,null,false,null,null,{},null,0,0,0,null,null,[],null,null,fixed_price,null,null,null,null,null,null,off,{},null,false,null,null,null,null,c55c2414-7e0b-4431-944e-c0a16887bf31,false,null,null,null,0,null,null,A,null,null,null,ebay
bff243a1-4f05-4dcd-9869-ce193f44191a,4a01ecbe-12ed-41c2-87c0-da54fd59bc55,ebay,327080341193,https://www.ebay.com/itm/Perch-by-Blu-Pepper-Orange-Plaid-Buffalo-Print-Shacket-Sz-3XL-/327080341193,24.99,2026-04-01 23:28:47+00,true,null,2026-06-05 03:18:34.833979+00,2026-06-19 05:17:12.466898+00,Perch by Blu Pepper Orange Plaid Buffalo Print Shacket Sz 3XL,null,active,0,0,'3xl':11A 'blu':3A 'buffalo':7A 'orang':5A 'pepper':4A 'perch':1A 'plaid':6A 'print':8A 'shacket':9A 'sz':10A,null,false,null,null,null,null,null,null,null,null,null,null,null,null,1,false,null,false,null,null,null,false,null,null,{},null,0,0,0,null,null,[],null,null,fixed_price,null,null,null,null,null,null,off,{},null,false,null,null,null,null,c55c2414-7e0b-4431-944e-c0a16887bf31,false,null,null,null,0,null,null,A,null,null,null,ebay
59d94a1d-9548-46ac-b8a0-245ad3b19601,866e9292-c09d-4164-86a1-176970ad12d7,ebay,327080340842,https://www.ebay.com/itm/Mondo-Exclusive-Men-s-Pattern-Blazer-Jacket-Medium-/327080340842,26,2026-04-01 23:28:30+00,true,null,2026-06-05 03:18:34.07352+00,2026-06-19 05:17:12.466898+00,Mondo Exclusive Men’s Pattern Blazer Jacket Medium,null,active,0,0,'blazer':6A 'exclus':2A 'jacket':7A 'medium':8A 'men':3A 'mondo':1A 'pattern':5A,null,false,null,null,null,null,null,null,null,null,null,null,null,null,1,false,null,false,null,null,null,false,null,null,{},null,0,0,0,null,null,[],null,null,fixed_price,null,null,null,null,null,null,off,{},null,false,null,null,null,null,c55c2414-7e0b-4431-944e-c0a16887bf31,false,null,null,null,0,null,null,A,null,null,null,ebay
a1e2ef0a-593c-4e45-8a55-320fedab0ac0,ce743f19-eea9-4d45-bbd0-820dfe955cc0,ebay,327080340681,https://www.ebay.com/itm/Versace-Jeans-Men-s-Blue-Short-Sleeve-Polo-Shirt-US-XL-IT-54-SoA-/327080340681,34,2026-04-01 23:28:16+00,true,null,2026-06-05 03:18:33.552891+00,2026-06-19 05:17:12.466898+00,Versace Jeans Men's Blue Short Sleeve Polo Shirt US XL - IT 54 - SoA,null,active,0,0,'54':13A 'blue':5A 'jean':2A 'men':3A 'polo':8A 'shirt':9A 'short':6A 'sleev':7A 'soa':14A 'us':10A 'versac':1A 'xl':11A,null,false,null,null,null,null,null,null,null,null,null,null,null,null,1,false,null,false,null,null,null,false,null,null,{},null,0,0,0,null,null,[],null,null,fixed_price,null,null,null,null,null,null,off,{},null,false,null,null,null,null,c55c2414-7e0b-4431-944e-c0a16887bf31,false,null,null,null,0,null,null,A,null,null,null,ebay
08ebe1c3-1858-46ca-af89-d8afca598fa1,ff0e2dc2-b29d-4abb-8a19-8979aa3e4322,ebay,327080340207,https://www.ebay.com/itm/Freshman-1996-Women-s-Crochet-Knit-Sweater-Crop-Top-Size-Medium-/327080340207,22.5,2026-04-01 23:27:50+00,true,null,2026-06-05 03:18:32.512853+00,2026-06-19 05:17:12.466898+00,Freshman 1996 Women's Crochet Knit Sweater Crop Top - Size: Medium,null,active,0,0,'1996':2A 'crochet':5A 'crop':8A 'freshman':1A 'knit':6A 'medium':11A 'size':10A 'sweater':7A 'top':9A 'women':3A,null,false,null,null,null,null,null,null,null,null,null,null,null,null,1,false,null,false,null,null,null,false,null,null,{},null,0,0,0,null,null,[],null,null,fixed_price,null,null,null,null,null,null,off,{},null,false,null,null,null,null,c55c2414-7e0b-4431-944e-c0a16887bf31,false,null,null,null,0,null,null,A,null,null,null,ebay
a7539507-a36f-4c16-8484-c6fd465c9f8a,9ef3abcb-805b-4c70-86a1-b313f3a8ace3,ebay,327080339977,https://www.ebay.com/itm/Vintage-90s-Conte-di-Milano-Cotton-Acrylic-3D-Knit-Cardigan-Size-XLarge-Preppy-/327080339977,87.99,2026-04-01 23:27:23+00,true,null,2026-06-05 03:18:31.764295+00,2026-06-19 05:17:12.466898+00,Vintage 90s Conte di Milano Cotton Acrylic 3D Knit Cardigan Size XLarge Preppy,null,active,0,0,'3d':8A '90s':2A 'acryl':7A 'cardigan':10A 'cont':3A 'cotton':6A 'di':4A 'knit':9A 'milano':5A 'preppi':13A 'size':11A 'vintag':1A 'xlarg':12A,null,false,null,null,null,null,null,null,null,null,null,null,null,null,1,false,null,false,null,null,null,false,null,null,{},null,0,0,0,null,null,[],null,null,fixed_price,null,null,null,null,null,null,off,{},null,false,null,null,null,null,c55c2414-7e0b-4431-944e-c0a16887bf31,false,null,null,null,0,null,null,A,null,null,null,ebay
99d1646d-8e39-48eb-9d35-39c1d9bbebca,c7334d0d-5349-430f-8554-dbd1ad92e7ee,ebay,327080339345,https://www.ebay.com/itm/Poppies-and-Roses-Girls-Blue-and-White-Striped-Romper-/327080339345,28.5,2026-04-01 23:26:19+00,true,null,2026-06-05 03:18:30.929517+00,2026-06-19 05:17:12.466898+00,Poppies and Roses Girls Blue and White Striped Romper,null,active,0,0,'blue':5A 'girl':4A 'poppi':1A 'romper':9A 'rose':3A 'stripe':8A 'white':7A,null,false,null,null,null,null,null,null,null,null,null,null,null,null,1,false,null,false,null,null,null,false,null,null,{},null,0,0,0,null,null,[],null,null,fixed_price,null,null,null,null,null,null,off,{},null,false,null,null,null,null,c55c2414-7e0b-4431-944e-c0a16887bf31,false,null,null,null,0,null,null,A,null,null,null,ebay
55f1e5ed-8a77-4ea0-8d2f-7d1897be2c15,1490362f-505c-4d75-bcb7-3d553548ed35,ebay,327080338753,https://www.ebay.com/itm/prAna-Men-s-XXS-Rockblock-Rugby-Long-Sleeve-Polo-Shirt-Retro-Blue-Split-Hem-/327080338753,28.99,2026-04-01 23:25:13+00,true,null,2026-06-05 03:18:29.803092+00,2026-06-19 05:17:12.466898+00,prAna Men's XXS Rockblock Rugby Long Sleeve Polo Shirt Retro Blue Split Hem,null,active,0,0,'blue':12A 'hem':14A 'long':7A 'men':2A 'polo':9A 'prana':1A 'retro':11A 'rockblock':5A 'rugbi':6A 'shirt':10A 'sleev':8A 'split':13A 'xxs':4A,null,false,null,null,null,null,null,null,null,null,null,null,null,null,1,false,null,false,null,null,null,false,null,null,{},null,0,0,0,null,null,[],null,null,fixed_price,null,null,null,null,null,null,off,{},null,false,null,null,null,null,c55c2414-7e0b-4431-944e-c0a16887bf31,false,null,null,null,0,null,null,A,null,null,null,ebay
555dc70f-9673-4ccf-bdcf-0d5c71bfa212,4feb4df0-4141-46ae-a800-e548d2d1abfc,ebay,327080337443,https://www.ebay.com/itm/NWT-Joie-Limited-Edition-Women-s-Faux-Leather-Straight-Leg-Pants-Size-18-148-/327080337443,38.99,2026-04-01 23:24:38+00,true,null,2026-06-05 03:18:29.250538+00,2026-06-19 05:17:12.466898+00,NWT Joie Limited Edition Women's Faux Leather Straight Leg Pants Size 18 - $148,null,active,0,0,'148':14A '18':13A 'edit':4A 'faux':7A 'joie':2A 'leather':8A 'leg':10A 'limit':3A 'nwt':1A 'pant':11A 'size':12A 'straight':9A 'women':5A,null,false,null,null,null,null,null,null,null,null,null,null,null,null,1,false,null,false,null,null,null,false,null,null,{},null,0,0,0,null,null,[],null,null,fixed_price,null,null,null,null,null,null,off,{},null,false,null,null,null,null,c55c2414-7e0b-4431-944e-c0a16887bf31,false,null,null,null,0,null,null,A,null,null,null,ebay
4020064f-6e04-41a3-8081-1ccfa4148876,f33304ab-252b-4c95-b4b3-ad03ab966912,ebay,327183812438,https://www.ebay.com/itm/L-AGENCE-Women-s-Cosette-Metallic-Stripe-Crop-Shirt-Size-XS-T-/327183812438,156.5,2026-05-29 02:44:39+00,true,null,2026-06-05 03:18:21.013953+00,2026-06-19 05:17:12.466898+00,L'AGENCE Women's Cosette Metallic Stripe Crop Shirt Size XS/T,null,active,0,0,'agenc':2A 'cosett':5A 'crop':8A 'l':1A 'metal':6A 'shirt':9A 'size':10A 'stripe':7A 'women':3A 'xs/t':11A,null,false,null,null,null,null,null,null,null,null,null,null,null,null,1,false,null,false,null,null,null,false,null,null,{},null,0,0,0,null,null,[],null,null,fixed_price,null,null,null,null,null,null,off,{},null,false,null,null,null,null,c55c2414-7e0b-4431-944e-c0a16887bf31,false,null,null,null,0,null,null,A,null,null,null,ebay
08f4e348-3ec6-40eb-9c5f-d34485c9f333,1832e05b-5c6f-46f3-9a3d-04c9d90623b8,ebay,327182074764,https://www.ebay.com/itm/AKRIS-Punto-100-Wool-Open-Knit-Red-Collar-Short-Sleeve-Button-Cardigan-Size-2-/327182074764,67.5,2026-05-28 02:25:14+00,true,null,2026-06-05 03:18:06.638542+00,2026-06-19 05:17:12.466898+00,AKRIS Punto 100% Wool Open Knit Red Collar Short Sleeve Button Cardigan Size 2,null,active,0,0,'100':3A '2':14A 'akri':1A 'button':11A 'cardigan':12A 'collar':8A 'knit':6A 'open':5A 'punto':2A 'red':7A 'short':9A 'size':13A 'sleev':10A 'wool':4A,null,false,null,null,null,null,null,null,null,null,null,null,null,null,1,false,null,false,null,null,null,false,null,null,{},null,0,0,0,null,null,[],null,null,fixed_price,null,null,null,null,null,null,off,{},null,false,null,null,null,null,c55c2414-7e0b-4431-944e-c0a16887bf31,false,null,null,null,0,null,null,A,null,null,null,ebay
c120ac66-d7a0-4a5f-8439-cdda6e2d27a3,55735f29-50b9-40f4-96f4-237e176416ae,ebay,327182067880,https://www.ebay.com/itm/RAG-BONE-Brianne-Fuchsia-Pink-Cardigan-Button-V-Neck-Casual-Size-Small-Petite-/327182067880,94.5,2026-05-28 02:21:37+00,true,null,2026-06-05 03:18:06.252415+00,2026-06-19 05:17:12.466898+00,RAG & BONE Brianne Fuchsia Pink Cardigan Button V Neck Casual Size Small Petite,null,active,0,0,'bone':2A 'briann':3A 'button':7A 'cardigan':6A 'casual':10A 'fuchsia':4A 'neck':9A 'petit':13A 'pink':5A 'rag':1A 'size':11A 'small':12A 'v':8A,null,false,null,null,null,null,null,null,null,null,null,null,null,null,1,false,null,false,null,null,null,false,null,null,{},null,0,0,0,null,null,[],null,null,fixed_price,null,null,null,null,null,null,off,{},null,false,null,null,null,null,c55c2414-7e0b-4431-944e-c0a16887bf31,false,null,null,null,0,null,null,A,null,null,null,ebay
1b37716d-1f91-476f-a462-93fa4884d910,70c3d24b-2ea3-4352-b13a-c2cbf88384e4,ebay,327181981386,https://www.ebay.com/itm/Sundry-Multicolor-Ombre-Ruched-Sleeveless-Dress-USA-Size-4-/327181981386,95.5,2026-05-28 01:23:37+00,true,null,2026-06-05 03:18:00.204882+00,2026-06-19 05:17:12.466898+00,Sundry Multicolor Ombre Ruched Sleeveless Dress USA Size 4,null,active,0,0,'4':9A 'dress':6A 'multicolor':2A 'ombr':3A 'ruch':4A 'size':8A 'sleeveless':5A 'sundri':1A 'usa':7A,null,false,null,null,null,null,null,null,null,null,null,null,null,null,1,false,null,false,null,null,null,false,null,null,{},null,0,0,0,null,null,[],null,null,fixed_price,null,null,null,null,null,null,off,{},null,false,null,null,null,null,c55c2414-7e0b-4431-944e-c0a16887bf31,false,null,null,null,0,null,null,A,null,null,null,ebay
af1f2f33-496a-4208-b18f-f7cc8d1ada7e,d86c9866-4c27-48b0-8f20-0b3ea9218d9a,ebay,327175189398,https://www.ebay.com/itm/RAG-BONE-WOMEN-S-BLACK-LONG-SLEEVE-V-NECK-HUDSON-TOP-TEE-Sz-Medium-/327175189398,31.5,2026-05-24 04:15:47+00,true,null,2026-06-05 03:17:39.229107+00,2026-06-19 05:17:12.466898+00,RAG & BONE WOMEN'S BLACK LONG SLEEVE V-NECK HUDSON TOP TEE Sz Medium,null,active,0,0,'black':5A 'bone':2A 'hudson':11A 'long':6A 'medium':15A 'neck':10A 'rag':1A 'sleev':7A 'sz':14A 'tee':13A 'top':12A 'v':9A 'v-neck':8A 'women':3A,null,false,null,null,null,null,null,null,null,null,null,null,null,null,1,false,null,false,null,null,null,false,null,null,{},null,0,0,0,null,null,[],null,null,fixed_price,null,null,null,null,null,null,off,{},null,false,null,null,null,null,c55c2414-7e0b-4431-944e-c0a16887bf31,false,null,null,null,0,null,null,A,null,null,null,ebay
5cf4984d-7e45-4798-ac42-29dd2e423f0b,c5521d0d-f11e-4dcf-9d06-4d3358bf4da9,ebay,327120323424,https://www.ebay.com/itm/NWT-BYLT-Basics-Opal-Half-Zip-Sweatshirt-Women-s-Size-XSmall-Vintage-Navy-92-/327120323424,68.5,2026-04-24 03:06:14+00,true,null,2026-06-05 03:17:32.606419+00,2026-06-19 05:17:12.466898+00,NWT BYLT Basics Opal Half-Zip Sweatshirt Women’s Size XSmall Vintage Navy - $92,null,active,0,0,'92':15A 'basic':3A 'bylt':2A 'half':6A 'half-zip':5A 'navi':14A 'nwt':1A 'opal':4A 'size':11A 'sweatshirt':8A 'vintag':13A 'women':9A 'xsmall':12A 'zip':7A,null,false,null,null,null,null,null,null,null,null,null,null,null,null,1,false,null,false,null,null,null,false,null,null,{},null,0,0,0,null,null,[],null,null,fixed_price,null,null,null,null,null,null,off,{},null,false,null,null,null,null,c55c2414-7e0b-4431-944e-c0a16887bf31,false,null,null,null,0,null,null,A,null,null,null,ebay
4f5b1512-d1ce-4aa9-99c7-f967d4637df7,020cae4a-8d98-496a-b640-210fe31addaa,ebay,327171675538,https://www.ebay.com/itm/AllSaints-Reform-Polo-Shirt-Men-s-Small-White-Pique-Short-Sleeve-Cotton-Logo-/327171675538,28.99,2026-05-22 02:40:24+00,true,null,2026-06-05 03:16:58.376332+00,2026-06-19 05:17:12.466898+00,AllSaints Reform Polo Shirt Men's Small White Pique Short Sleeve Cotton Logo,null,active,0,0,'allsaint':1A 'cotton':12A 'logo':13A 'men':5A 'piqu':9A 'polo':3A 'reform':2A 'shirt':4A 'short':10A 'sleev':11A 'small':7A 'white':8A,null,false,null,null,null,null,null,null,null,null,null,null,null,null,1,false,null,false,null,null,null,false,null,null,{},null,0,0,0,null,null,[],null,null,fixed_price,null,null,null,null,null,null,off,{},null,false,null,null,null,null,c55c2414-7e0b-4431-944e-c0a16887bf31,false,null,null,null,0,null,null,A,null,null,null,ebay
